일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2019/10/17","4453.67","-14.24","-0.32","4460.04","4470.97","4437.72","39475.0","2355284.0","1.058471045E9"
"2019/10/16","4467.91","31.04","0.70","4468.17","4488.97","4450.88","40499.0","2448718.0","1.061484964E9"
"2019/10/15","4436.87","0.32","0.01","4430.44","4449.97","4428.22","32197.0","2006798.0","1.054039469E9"
"2019/10/14","4436.55","42.84","0.98","4447.12","4463.89","4431.97","40378.0","2394153.0","1.053911252E9"
"2019/10/11","4393.71","43.26","0.99","4397.89","4415.76","4380.89","37745.0","2271817.0","1.043351558E9"
"2019/10/10","4350.45","-40.59","-0.92","4348.22","4382.06","4307.86","68158.0","3891175.0","1.033358565E9"
"2019/10/08","4391.04","55.40","1.28","4353.35","4393.85","4339.25","45011.0","2708741.0","1.042747524E9"
"2019/10/07","4335.64","6.67","0.15","4354.84","4366.17","4321.20","30041.0","1939002.0","1.029330192E9"
"2019/10/04","4328.97","-18.05","-0.42","4339.64","4373.99","4328.97","38539.0","2406593.0","1.027763594E9"
"2019/10/02","4347.02","-93.90","-2.11","4408.51","4409.26","4347.02","39786.0","2295136.0","1.031785892E9"
"2019/10/01","4440.92","14.85","0.34","4425.05","4457.06","4416.71","31655.0","2195325.0","1.054006659E9"
"2019/09/30","4426.07","33.95","0.77","4380.70","4431.19","4371.84","35817.0","2204557.0","1.050276849E9"
"2019/09/27","4392.12","-56.14","-1.26","4423.40","4423.94","4378.26","35433.0","2092135.0","1.042159845E9"
"2019/09/26","4448.26","6.82","0.15","4461.35","4473.04","4426.71","64342.0","2561653.0","1.055204857E9"
"2019/09/25","4441.44","-54.19","-1.21","4472.59","4478.01","4436.02","42300.0","2727506.0","1.053839876E9"
"2019/09/24","4495.63","23.21","0.52","4470.73","4498.61","4456.82","38410.0","2338507.0","1.066658354E9"
"2019/09/23","4472.42","4.50","0.10","4458.33","4479.94","4455.74","36500.0","2174535.0","1.060869015E9"
"2019/09/20","4467.92","25.17","0.57","4441.82","4470.61","4434.49","50804.0","3045740.0","1.059536099E9"
"2019/09/19","4442.75","27.03","0.61","4415.99","4463.92","4414.59","47057.0","2828795.0","1.053873302E9"
"2019/09/18","4415.72","22.74","0.52","4396.47","4426.61","4383.15","41995.0","2453380.0","1.047344991E9"
"2019/09/17","4392.98","-6.82","-0.16","4390.14","4402.78","4380.50","40203.0","2490409.0","1.041999747E9"
"2019/09/16","4399.80","14.98","0.34","4393.58","4401.30","4361.06","59429.0","3663337.0","1.043638564E9"
"2019/09/11","4384.82","31.63","0.73","4377.89","4394.46","4365.09","71008.0","4130652.0","1.034550617E9"
"2019/09/10","4353.19","18.71","0.43","4341.65","4359.77","4331.56","42142.0","2453100.0","1.027005531E9"
"2019/09/09","4334.48","31.77","0.74","4312.04","4353.29","4308.65","37927.0","2249256.0","1.022096748E9"
"2019/09/06","4302.71","18.75","0.44","4311.62","4314.04","4288.31","36140.0","2104277.0","1.015042077E9"
"2019/09/05","4283.96","45.81","1.08","4252.15","4308.53","4248.08","58204.0","3460564.0","1.011277554E9"
"2019/09/04","4238.15","54.55","1.30","4178.93","4238.15","4175.90","43176.0","2459624.0","1.000574977E9"
"2019/09/03","4183.60","-16.24","-0.39","4190.74","4207.46","4170.31","36476.0","2139676.0","9.88301611E8"
"2019/09/02","4199.84","1.44","0.03","4186.04","4210.60","4176.70","30199.0","1756254.0","9.91953601E8"
"2019/08/30","4198.40","78.55","1.91","4161.51","4206.90","4158.99","57636.0","2734099.0","9.91804884E8"
"2019/08/29","4119.85","-19.02","-0.46","4140.91","4150.18","4107.72","36563.0","2109536.0","9.73110671E8"
"2019/08/28","4138.87","32.74","0.80","4118.30","4145.77","4108.53","32231.0","1819206.0","9.77568466E8"
"2019/08/27","4106.13","21.76","0.53","4108.77","4129.67","4090.33","59538.0","3097572.0","9.69964497E8"
"2019/08/26","4084.37","-64.30","-1.55","4080.82","4100.17","4067.89","36455.0","2079751.0","9.65219294E8"
"2019/08/23","4148.67","-0.22","-0.01","4129.98","4160.28","4128.13","28624.0","1699920.0","9.8017832E8"
"2019/08/22","4148.89","-38.10","-0.91","4189.61","4192.95","4148.89","40424.0","2258202.0","9.80340922E8"
"2019/08/21","4186.99","6.32","0.15","4166.54","4205.91","4165.95","34976.0","2034950.0","9.88832997E8"
"2019/08/20","4180.67","45.83","1.11","4141.45","4190.13","4128.24","36716.0","2061588.0","9.87081932E8"
"2019/08/19","4134.84","16.50","0.40","4138.94","4148.28","4122.37","30566.0","1682228.0","9.76571467E8"
"2019/08/16","4118.34","-14.90","-0.36","4099.52","4118.60","4077.14","41257.0","2229655.0","9.7211942E8"
"2019/08/14","4133.24","33.38","0.81","4149.12","4167.42","4128.79","45012.0","2569631.0","9.76081365E8"
"2019/08/13","4099.86","-41.45","-1.00","4112.12","4127.32","4095.52","38076.0","2106843.0","9.68656899E8"
"2019/08/12","4141.31","4.98","0.12","4147.69","4159.69","4128.43","36743.0","2016153.0","9.78513999E8"
"2019/08/09","4136.33","39.67","0.97","4141.71","4159.50","4130.73","45387.0","2545383.0","9.77501538E8"
"2019/08/08","4096.66","2.81","0.07","4127.97","4145.69","4096.66","69511.0","3836396.0","9.68671649E8"
"2019/08/07","4093.85","-21.38","-0.52","4132.78","4139.69","4080.63","50440.0","2824471.0","9.67479985E8"
"2019/08/06","4115.23","-60.70","-1.45","4074.25","4171.38","4065.97","73165.0","4146588.0","9.72619185E8"
"2019/08/05","4175.93","-90.02","-2.11","4235.34","4239.33","4169.40","67531.0","3763362.0","9.86661791E8"
"2019/08/02","4265.95","-44.56","-1.03","4260.86","4280.54","4246.09","57591.0","3274949.0","1.008282222E9"
"2019/08/01","4310.51","-8.81","-0.20","4298.46","4337.73","4291.71","40553.0","2442002.0","1.018486374E9"
"2019/07/31","4319.32","-44.01","-1.01","4354.03","4364.85","4299.41","61052.0","3269225.0","1.021648852E9"
"2019/07/30","4363.33","18.10","0.42","4360.51","4376.62","4354.16","30951.0","1868674.0","1.031467323E9"
"2019/07/29","4345.23","-71.07","-1.61","4399.04","4409.18","4333.71","38176.0","2225143.0","1.027555927E9"
"2019/07/26","4416.30","-10.79","-0.24","4399.95","4421.55","4387.50","44046.0","2757901.0","1.044270938E9"
"2019/07/25","4427.09","0.41","0.01","4441.51","4450.18","4399.63","48283.0","3194981.0","1.047435863E9"
"2019/07/24","4426.68","-42.07","-0.94","4456.41","4480.52","4421.71","40613.0","2404528.0","1.047927428E9"
"2019/07/23","4468.75","24.74","0.56","4451.62","4479.10","4449.73","45641.0","2625497.0","1.057478793E9"
"2019/07/22","4444.01","0.18","0.00","4433.50","4456.97","4427.54","32562.0","1938020.0","1.051437705E9"
"2019/07/19","4443.83","62.74","1.43","4414.25","4450.61","4406.30","37757.0","2307358.0","1.051456268E9"
"2019/07/18","4381.09","-14.54","-0.33","4387.24","4396.02","4364.90","33061.0","1954295.0","1.036984254E9"
"2019/07/17","4395.63","-38.16","-0.86","4402.17","4405.53","4375.59","33596.0","1942236.0","1.040612713E9"
"2019/07/16","4433.79","23.21","0.53","4412.04","4440.82","4403.35","35806.0","2295808.0","1.049433232E9"
"2019/07/15","4410.58","3.10","0.07","4397.15","4422.81","4382.32","28548.0","1821895.0","1.044183901E9"
"2019/07/12","4407.48","15.13","0.34","4398.64","4418.27","4384.47","30711.0","1990141.0","1.043880333E9"
"2019/07/11","4392.35","47.97","1.10","4372.45","4411.77","4370.60","52217.0","3163976.0","1.040291587E9"
"2019/07/10","4344.38","18.93","0.44","4352.59","4369.21","4341.61","38389.0","2292484.0","1.029052724E9"
"2019/07/09","4325.45","-11.82","-0.27","4354.20","4364.07","4325.45","37888.0","2384122.0","1.025093027E9"
"2019/07/08","4337.27","-90.86","-2.05","4378.95","4383.82","4333.91","37107.0","2171519.0","1.028375011E9"
"2019/07/05","4428.13","-3.78","-0.09","4434.26","4442.99","4397.62","32386.0","2180152.0","1.050439506E9"
"2019/07/04","4431.91","38.09","0.87","4405.98","4433.46","4391.00","31198.0","2191650.0","1.050507606E9"
"2019/07/03","4393.82","-55.62","-1.25","4441.52","4460.71","4385.42","40036.0","2333707.0","1.041999164E9"
"2019/07/02","4449.44","-23.13","-0.52","4451.61","4472.79","4429.05","34603.0","2094025.0","1.054876726E9"
"2019/07/01","4472.57","-0.39","-0.01","4507.15","4508.62","4464.63","42380.0","2587778.0","1.060193411E9"
"2019/06/28","4472.96","-0.38","-0.01","4478.14","4486.75","4457.79","41108.0","2302097.0","1.060689521E9"
"2019/06/27","4473.34","34.94","0.79","4436.25","4487.15","4430.32","45521.0","2890663.0","1.060883156E9"
"2019/06/26","4438.40","7.17","0.16","4431.45","4451.98","4423.47","39244.0","2242995.0","1.052992116E9"
"2019/06/25","4431.23","0.02","0.00","4426.32","4456.94","4412.10","38270.0","2128450.0","1.052015849E9"
"2019/06/24","4431.21","-0.64","-0.01","4437.42","4450.20","4424.85","35741.0","1858648.0","1.051791771E9"
"2019/06/21","4431.85","-8.86","-0.20","4443.04","4444.59","4416.95","48096.0","2706431.0","1.052164668E9"
"2019/06/20","4440.71","11.95","0.27","4416.52","4441.80","4413.77","37904.0","2075151.0","1.054138101E9"
"2019/06/19","4428.76","65.80","1.51","4412.30","4432.53","4407.08","47944.0","2643759.0","1.051088201E9"
"2019/06/18","4362.96","20.81","0.48","4336.01","4370.52","4336.01","41329.0","2320377.0","1.036009466E9"
"2019/06/17","4342.15","-4.97","-0.11","4336.40","4364.17","4325.89","37263.0","2106098.0","1.031141004E9"
"2019/06/14","4347.12","-14.46","-0.33","4344.11","4365.03","4325.34","40355.0","2384272.0","1.032664554E9"
"2019/06/13","4361.58","-30.40","-0.69","4379.00","4386.34","4318.99","62215.0","3654283.0","1.036551051E9"
"2019/06/12","4391.98","-11.92","-0.27","4400.64","4416.24","4379.81","39189.0","2210153.0","1.042916414E9"
"2019/06/11","4403.90","18.15","0.41","4375.38","4411.19","4371.60","41075.0","2437174.0","1.045779871E9"
"2019/06/10","4385.75","60.95","1.41","4357.88","4386.62","4330.30","41415.0","2353925.0","1.041022425E9"
"2019/06/07","4324.80","4.72","0.11","4320.15","4347.27","4292.85","45551.0","2453908.0","1.026812151E9"
"2019/06/05","4320.08","2.49","0.06","4356.29","4362.14","4311.23","47287.0","2679191.0","1.025808391E9"
"2019/06/04","4317.59","-11.51","-0.27","4323.02","4330.99","4302.36","44121.0","2452020.0","1.025283375E9"
"2019/06/03","4329.10","70.73","1.66","4238.80","4335.39","4233.12","53845.0","2930675.0","1.028082119E9"
"2019/05/31","4258.37","-2.48","-0.06","4235.83","4280.42","4219.52","50729.0","2833574.0","1.011558092E9"
"2019/05/30","4260.85","42.61","1.01","4219.87","4265.09","4219.87","43809.0","2544521.0","1.011399765E9"
"2019/05/29","4218.24","-48.86","-1.15","4257.36","4257.36","4197.60","54120.0","2951596.0","1.001266336E9"
"2019/05/28","4267.10","3.59","0.08","4263.24","4291.74","4243.61","119614.0","5626176.0","1.012919303E9"
"2019/05/27","4263.51","-0.41","-0.01","4261.23","4288.08","4243.92","37067.0","2102654.0","1.012340137E9"
"2019/05/24","4263.92","-30.22","-0.70","4266.51","4289.11","4241.45","46821.0","2584498.0","1.011865852E9"
"2019/05/23","4294.14","-2.74","-0.06","4292.66","4305.10","4263.33","49874.0","2669479.0","1.019419303E9"
"2019/05/22","4296.88","4.16","0.10","4306.59","4312.80","4255.00","41513.0","2388073.0","1.019952343E9"
"2019/05/21","4292.72","15.66","0.37","4279.70","4331.22","4272.98","56574.0","3124210.0","1.018885318E9"
"2019/05/20","4277.06","12.48","0.29","4289.41","4321.11","4266.95","45479.0","2573345.0","1.015095263E9"
"2019/05/17","4264.58","-27.79","-0.65","4321.48","4325.56","4259.05","49769.0","2968747.0","1.012332725E9"
"2019/05/16","4292.37","-57.76","-1.33","4355.64","4357.49","4281.12","52064.0","2999236.0","1.019037773E9"
"2019/05/15","4350.13","18.54","0.43","4330.94","4375.85","4318.90","53849.0","2719420.0","1.032715659E9"
"2019/05/14","4331.59","-5.86","-0.14","4294.99","4362.09","4285.98","54886.0","3051637.0","1.028510586E9"
"2019/05/13","4337.45","-50.24","-1.15","4350.03","4381.15","4334.62","40017.0","2432337.0","1.029742636E9"
"2019/05/10","4387.69","12.58","0.29","4412.53","4426.95","4351.70","59423.0","3556183.0","1.042117391E9"
"2019/05/09","4375.11","-147.96","-3.27","4501.65","4512.92","4375.11","80706.0","4835612.0","1.038782441E9"
"2019/05/08","4523.07","-18.33","-0.40","4486.14","4550.19","4485.42","49194.0","2701458.0","1.074364236E9"
"2019/05/07","4541.40","-34.31","-0.75","4533.07","4545.10","4502.04","53228.0","3038380.0","1.078971077E9"
"2019/05/03","4575.71","-36.54","-0.79","4604.07","4610.52","4565.62","42272.0","2683180.0","1.087714214E9"
"2019/05/02","4612.25","21.10","0.46","4566.47","4622.50","4562.75","44766.0","2877016.0","1.096561614E9"
"2019/04/30","4591.15","-31.42","-0.68","4612.40","4618.60","4553.81","47444.0","3032734.0","1.091528786E9"
"2019/04/29","4622.57","87.56","1.93","4544.10","4622.57","4540.25","40648.0","2617508.0","1.099234426E9"
"2019/04/26","4535.01","-28.79","-0.63","4530.98","4555.48","4511.16","48318.0","2939646.0","1.078929541E9"
"2019/04/25","4563.80","-10.86","-0.24","4559.54","4585.68","4545.76","48280.0","3050589.0","1.085296158E9"
"2019/04/24","4574.66","-42.75","-0.93","4639.50","4639.50","4545.69","57998.0","3729095.0","1.088832695E9"
"2019/04/23","4617.41","13.38","0.29","4602.99","4623.55","4599.08","34990.0","2320046.0","1.097927296E9"
"2019/04/22","4604.03","-1.72","-0.04","4606.66","4631.43","4581.66","30198.0","2006734.0","1.094850095E9"
"2019/04/19","4605.75","1.94","0.04","4624.83","4630.54","4602.10","32222.0","2264118.0","1.09522005E9"
"2019/04/18","4603.81","-69.61","-1.49","4683.86","4688.74","4595.91","54564.0","3417735.0","1.095438635E9"
"2019/04/17","4673.42","-3.24","-0.07","4677.64","4687.24","4664.87","42119.0","2740982.0","1.111785274E9"
"2019/04/16","4676.66","22.88","0.49","4649.37","4678.51","4646.00","43372.0","2749844.0","1.112549356E9"
"2019/04/15","4653.78","14.47","0.31","4656.54","4675.22","4649.76","43299.0","2966065.0","1.107867219E9"
"2019/04/12","4639.31","11.93","0.26","4617.97","4645.06","4599.78","42992.0","2698568.0","1.103868751E9"
"2019/04/11","4627.38","-8.96","-0.19","4642.54","4648.62","4609.86","55398.0","3473948.0","1.100531234E9"
"2019/04/10","4636.34","16.94","0.37","4597.26","4637.47","4591.54","49814.0","2911906.0","1.102891612E9"
"2019/04/09","4619.40","4.94","0.11","4615.24","4640.39","4596.55","43728.0","2654438.0","1.098994415E9"
"2019/04/08","4614.46","-3.33","-0.07","4633.47","4634.33","4592.41","42538.0","2554052.0","1.097830107E9"
"2019/04/05","4617.79","8.24","0.18","4606.90","4631.78","4605.33","43547.0","2368903.0","1.098180344E9"
"2019/04/04","4609.55","7.62","0.17","4597.05","4637.51","4591.75","53280.0","3136609.0","1.096763275E9"
"2019/04/03","4601.93","62.17","1.37","4540.12","4601.93","4529.44","66637.0","3733581.0","1.094839709E9"
"2019/04/02","4539.76","24.78","0.55","4537.42","4550.71","4526.86","50869.0","2742910.0","1.080480749E9"
"2019/04/01","4514.98","63.74","1.43","4484.55","4525.13","4484.55","49436.0","2726143.0","1.075348893E9"
"2019/03/29","4451.24","23.08","0.52","4447.71","4459.42","4415.05","56032.0","3187300.0","1.061194957E9"
"2019/03/28","4428.16","-34.35","-0.77","4427.04","4447.26","4409.66","39210.0","2425247.0","1.05566511E9"
"2019/03/27","4462.51","-4.82","-0.11","4457.07","4476.27","4422.60","40405.0","2553276.0","1.063738477E9"
"2019/03/26","4467.33","-2.37","-0.05","4484.32","4485.12","4458.64","42680.0","2593437.0","1.064761782E9"
"2019/03/25","4469.70","-94.11","-2.06","4497.56","4498.96","4464.93","46160.0","2594997.0","1.064999743E9"
"2019/03/22","4563.81","14.64","0.32","4574.37","4585.91","4545.42","87076.0","4972109.0","1.087210299E9"
"2019/03/21","4549.17","46.68","1.04","4525.41","4578.41","4518.20","66267.0","4276650.0","1.084133756E9"
"2019/03/20","4502.49","1.81","0.04","4484.17","4504.75","4444.76","39769.0","2422275.0","1.074404764E9"
"2019/03/19","4500.68","-1.92","-0.04","4507.58","4509.56","4480.10","34547.0","2162520.0","1.074580703E9"
"2019/03/18","4502.60","0.84","0.02","4508.17","4516.70","4486.44","36275.0","2295412.0","1.075272903E9"
"2019/03/15","4501.76","53.09","1.19","4445.52","4510.50","4444.07","76000.0","4273709.0","1.074935318E9"
"2019/03/14","4448.67","7.89","0.18","4453.30","4463.10","4419.52","64112.0","3935358.0","1.062041336E9"
"2019/03/13","4440.78","-29.61","-0.66","4456.03","4459.38","4407.71","38933.0","2438576.0","1.05974537E9"
"2019/03/12","4470.39","43.53","0.98","4464.82","4483.86","4458.60","44502.0","2647585.0","1.066336601E9"
"2019/03/11","4426.86","6.08","0.14","4432.33","4444.84","4407.84","43154.0","2619830.0","1.055933446E9"
"2019/03/08","4420.78","-65.75","-1.47","4458.16","4471.42","4420.78","42084.0","2750649.0","1.055136838E9"
"2019/03/07","4486.53","-16.67","-0.37","4494.99","4520.68","4463.32","46401.0","2970946.0","1.070701296E9"
"2019/03/06","4503.20","-7.73","-0.17","4504.69","4508.36","4484.21","47418.0","2917835.0","1.074991243E9"
"2019/03/05","4510.93","-33.16","-0.73","4526.40","4532.14","4496.29","48052.0","3053954.0","1.076941053E9"
"2019/03/04","4544.09","-24.29","-0.53","4604.46","4613.31","4538.31","66920.0","4021582.0","1.084215806E9"
"2019/02/28","4568.38","-71.14","-1.53","4629.83","4637.51","4568.38","80910.0","5015426.0","1.090043152E9"
"2019/02/27","4639.52","13.36","0.29","4640.68","4650.49","4628.08","45021.0","3016400.0","1.107034767E9"
"2019/02/26","4626.16","-17.75","-0.38","4634.85","4645.69","4610.80","42874.0","2830014.0","1.103402619E9"
"2019/02/25","4643.91","2.74","0.06","4662.99","4664.72","4624.86","41525.0","2698944.0","1.107396838E9"
"2019/02/22","4641.17","4.26","0.09","4617.76","4641.17","4603.29","40186.0","2524911.0","1.106449065E9"
"2019/02/21","4636.91","-0.58","-0.01","4620.46","4650.64","4597.92","49548.0","3185938.0","1.105189492E9"
"2019/02/20","4637.49","59.84","1.31","4603.78","4648.67","4600.30","56910.0","3571732.0","1.105718748E9"
"2019/02/19","4577.65","-16.95","-0.37","4585.08","4599.89","4548.72","35769.0","2437136.0","1.090831585E9"
"2019/02/18","4594.60","32.13","0.70","4589.31","4612.41","4574.45","41793.0","2818408.0","1.094811182E9"
"2019/02/15","4562.47","-76.22","-1.64","4604.11","4604.11","4542.92","49865.0","3123201.0","1.086827229E9"
"2019/02/14","4638.69","61.11","1.33","4567.74","4638.69","4546.33","66838.0","4014122.0","1.104290658E9"
"2019/02/13","4577.58","19.65","0.43","4579.52","4589.35","4564.95","57271.0","3288100.0","1.089777343E9"
"2019/02/12","4557.93","24.00","0.53","4533.72","4567.44","4521.57","57554.0","3710464.0","1.084870649E9"
"2019/02/11","4533.93","10.93","0.24","4525.39","4535.25","4499.42","49683.0","3136023.0","1.078984563E9"
"2019/02/08","4523.00","-71.34","-1.55","4561.62","4563.51","4514.07","53830.0","3229834.0","1.075824079E9"
"2019/02/07","4594.34","-0.25","-0.01","4620.96","4626.72","4583.81","56902.0","3473488.0","1.092356827E9"
"2019/02/01","4594.59","-0.26","-0.01","4614.09","4639.43","4588.10","56951.0","3689820.0","1.092315445E9"
"2019/01/31","4594.85","-13.54","-0.29","4642.48","4643.98","4594.85","78646.0","4741468.0","1.093014542E9"
"2019/01/30","4608.39","57.21","1.26","4548.04","4608.39","4536.75","72045.0","4083403.0","1.095749768E9"
"2019/01/29","4551.18","26.69","0.59","4515.08","4551.18","4494.51","56606.0","3413653.0","1.083076034E9"
"2019/01/28","4524.49","-3.12","-0.07","4541.45","4554.49","4505.27","56040.0","3658375.0","1.07699905E9"
